name,POI,geometry
al-qazi pharmacy,Pharmacies,POINT (8255485.141020146 3685023.9837342324)
bani hashim pharmacy,Pharmacies,POINT (8259004.595777167 3686177.0563699515)
bani hashim medical  26 general store,Pharmacies,POINT (8257759.498404593 3685500.8144268)
"servaid pharmacy - jail road , taj arcade opposite services hospital lahore",Pharmacies,POINT (8274702.859236887 3703347.8080368927)
dawn pharmaceutical,Pharmacies,POINT (8273440.98601705 3694293.5198172145)
genetics pharmaceuticals,Pharmacies,POINT (8255748.767838243 3670343.1343300687)
medlite pharmacy,Pharmacies,POINT (8256328.018808586 3681090.591166104)
mall of health pharmacy,Pharmacies,POINT (8277393.239822327 3704142.9280470824)
anwar pharmacy  26 general store,Pharmacies,POINT (8272760.022427969 3701868.3947841986)
mushtaq pharmacy,Pharmacies,POINT (8272125.623781888 3701071.88206636)
clinix pharmacy,Pharmacies,POINT (8274807.0320163695 3703230.801554168)
elahi medical store general store,Pharmacies,POINT (8268986.581120754 3687477.5383815034)
a 2b pharmacy,Pharmacies,POINT (8270186.571835658 3689878.1953465557)
ashraf medicine co,Pharmacies,POINT (8270720.59369689 3690261.9235353186)
imtiaz pharmacy,Pharmacies,POINT (8270625.192893282 3690308.3214081344)
euro pharmacy,Pharmacies,POINT (8267797.622167387 3687354.8137442195)
iqbal sons pharmacy,Pharmacies,POINT (8267961.016915972 3689811.301835038)
al-rx pharma 2b,Pharmacies,POINT (8258308.470473441 3676978.0225144434)
my pharmacy,Pharmacies,POINT (8265407.8042070875 3699177.2683955696)
medicasa pharmacy,Pharmacies,POINT (8267984.672307768 3680111.413350557)
al aziz medical and gernal store,Pharmacies,POINT (8269424.979539396 3681067.983342245)
madina pharmacy,Pharmacies,POINT (8275010.034239781 3692683.0029067914)
ayyan razzaq medical store,Pharmacies,POINT (8278070.55213211 3687786.103404612)
zafar son's pharmacy,Pharmacies,POINT (8276325.129308166 3690252.1507774675)
natural care pharmacy,Pharmacies,POINT (8275733.2992353635 3689971.7581548863)
anas pharmacy,Pharmacies,POINT (8276412.047566576 3691344.8169787833)
green plus pharmacie lahore,Pharmacies,POINT (8277354.589695125 3689977.8121668654)
al rayyan pharmacy,Pharmacies,POINT (8277296.146962456 3689968.6920077223)
giyani sons pharmacy,Pharmacies,POINT (8278113.265420727 3689180.7176727564)
green pharmacy,Pharmacies,POINT (8276591.271946753 3691234.789134396)
unicare pharmacy  26general store,Pharmacies,POINT (8277453.842153116 3688367.1592269354)
pakistan pharmacy,Pharmacies,POINT (8277899.799165183 3687196.5571324825)
elaj the pharmacy,Pharmacies,POINT (8271715.199951282 3692326.5513783116)
nayyar pharmacy,Pharmacies,POINT (8277732.229935692 3699697.4550981787)
al shifa pharmacy and mart,Pharmacies,POINT (8282574.36061842 3704248.278285616)
fazal din's pharma plus,Pharmacies,POINT (8273002.042132903 3706210.0490926374)
al qazi pharmacy,Pharmacies,POINT (8270888.3521695165 3695677.611584974)
clinix pharmacy  da a9 d9 84 db 8c d9 86 da a9 d8 b3  d9 81 d8 a7 d8 b1 d9 85 db 8c d8 b3 db 8c e2 80 ad,Pharmacies,POINT (8270812.49906849 3695615.607475806)
sun star pharmacy,Pharmacies,POINT (8271779.4535613675 3694714.8081231136)
spencer pharmacy,Pharmacies,POINT (8270875.24986545 3695668.2130471324)
hafiz pharmacy,Pharmacies,POINT (8266442.90849223 3696053.8462163103)
al shifa pharmacy,Pharmacies,POINT (8266248.333154272 3696034.147848869)
new national pharmacy,Pharmacies,POINT (8266848.645772273 3697906.418017735)
kams pharmaceutical,Pharmacies,POINT (8267276.947513099 3695120.46048076)
bentley pharmacy,Pharmacies,POINT (8269753.605808165 3695634.95272408)
green plus pharmacie raja market lahore,Pharmacies,POINT (8270504.188606789 3695841.604180939)
trust pharmacy,Pharmacies,POINT (8268134.163251953 3696920.6711183735)
javed sons pharmacy,Pharmacies,POINT (8267732.1551748505 3696478.641604774)
ali pharmacy,Pharmacies,POINT (8276542.647593177 3697844.167584048)
bahria education  26 medical city,Pharmacies,POINT (8273252.032313377 3671269.2660701084)
pnp the pharmacy,Pharmacies,POINT (8276935.460680338 3703007.8941194466)
muhammadi medical store,Pharmacies,POINT (8279705.056215427 3694392.754962019)
green plus pharmacie,Pharmacies,POINT (8282437.148214068 3674360.9725848325)
raheem pharmacy,Pharmacies,POINT (8256440.217723357 3681409.2564018923)
hw pharmacy,Pharmacies,POINT (8289724.033025804 3689255.2922224617)
medserv pharmacy,Pharmacies,POINT (8257006.366389631 3681741.516208714)
nadeem pharmacy,Pharmacies,POINT (8277731.617678491 3686389.4959019236)
green plus pharmacie,Pharmacies,POINT (8261868.22288613 3673952.072310963)
al-shifa medicine store,Pharmacies,POINT (8262284.112503734 3674600.4031815357)
bod c3 a9 pharmacy,Pharmacies,POINT (8262093.889757866 3674017.628349756)
global pharma head office,Pharmacies,POINT (8261779.623703408 3674380.336396525)
green plus pharmacie,Pharmacies,POINT (8258545.157974765 3683197.004600289)
life care pharmacy,Pharmacies,POINT (8257627.6627316475 3681483.848811131)
pak medicos pharmacy,Pharmacies,POINT (8272166.166340434 3692959.137969234)
bio care pharmacy,Pharmacies,POINT (8273061.431081241 3693017.9964314215)
raees pharmacy,Pharmacies,POINT (8267851.133446611 3694355.791309993)
dose pharmacy,Pharmacies,POINT (8265721.05725418 3698976.318628684)
hope and health pharmacy,Pharmacies,POINT (8257074.204487321 3681911.685013966)
cayles pharmaceuticals,Pharmacies,POINT (8262642.449944599 3673731.0268616695)
hero pharmacy,Pharmacies,POINT (8273858.823725744 3702120.445279722)
servaid,Pharmacies,POINT (8276988.393098211 3699546.8339706673)
medik pharmacy,Pharmacies,POINT (8272585.050452341 3703201.1125459843)
aga khan university hospital pharmacy medical centre baharia town lahore (off-campus),Pharmacies,POINT (8258319.546762775 3681525.037158321)
punjab medical store  26 excel labs,Pharmacies,POINT (8268436.6405723365 3690324.4615418375)
medimore pharmacy,Pharmacies,POINT (8258208.505570709 3687527.8913205583)
servaid pharmacy,Pharmacies,POINT (8278773.612640113 3704505.550921653)
green plus pharmacie head-office,Pharmacies,POINT (8272053.377432363 3696100.292194551)
2bmedicines pharmacy,Pharmacies,POINT (8278465.714060528 3693063.8827374037)
fazal din's pharma plus,Pharmacies,POINT (8280515.328525014 3693081.7361589903)
mahmood pharmacy,Pharmacies,POINT (8280343.362175636 3692967.1380052078)
hyatt pharmacy,Pharmacies,POINT (8280661.168189903 3693109.8475204133)
khalid pharmacy,Pharmacies,POINT (8280162.167440471 3693468.4492383394)
green plus pharmacie sector a branch,Pharmacies,POINT (8256012.650691169 3683569.3344794484)
servaid pharmacy,Pharmacies,POINT (8256470.1626663795 3683527.135133339)
punjab medical store,Pharmacies,POINT (8256421.204354328 3682623.874481257)
fazal din pharma plus,Pharmacies,POINT (8258781.210954994 3683135.598381762)
life care pharmacy,Pharmacies,POINT (8281113.247773963 3706185.644061151)
zia medical store,Pharmacies,POINT (8281814.19321164 3706357.3556605643)
al assar pharmacy,Pharmacies,POINT (8257928.804218142 3679237.8788556666)
signa pharmacy,Pharmacies,POINT (8256450.08063024 3683538.7282025004)
punjab medical store,Pharmacies,POINT (8256414.29141395 3682623.9005604666)
first pharmacy shaheen black,Pharmacies,POINT (8258892.263279009 3683139.001861286)
metro pharmacy,Pharmacies,POINT (8256556.98073725 3684929.1545490436)
green polyclinic-green plus pharmacie,Pharmacies,POINT (8258309.127258437 3681446.4547621035)
shaheen medicare pharmacy,Pharmacies,POINT (8258548.920573554 3681247.595439741)
shaheen chemist,Pharmacies,POINT (8281711.322870199 3695528.4498108067)
h fazal din medical store,Pharmacies,POINT (8279982.375330891 3696358.202432777)
green plus pharmacie. aadil hospital,Pharmacies,POINT (8279948.734580773 3696411.6727878307)
medilinx pharmacy,Pharmacies,POINT (8253809.838343453 3679308.299539126)
hassan pharmacy,Pharmacies,POINT (8279643.162578546 3694941.6104837446)
mahtab pharmacy,Pharmacies,POINT (8281381.44982313 3695892.5398444193)
unicare medical store,Pharmacies,POINT (8277332.147685779 3706585.4197899764)
al mustafa pharmacy ( d8 a7 d9 84 d9 85 d8 b5 d8 b7 d9 81 d9 b0 db 8c d9 b0  d9 81 d8 a7 d8 b1 d9 85 db 8c d8 b3 db 8c) e2 80 ad,Pharmacies,POINT (8276974.723064741 3706364.1755731837)
dvago pharmacy  26 wellness experts,Pharmacies,POINT (8276259.228169615 3706058.4721666602)
g.r  26 son's pharmacy,Pharmacies,POINT (8277563.146761125 3706862.614387753)
generic pharma  2b,Pharmacies,POINT (8276377.304753501 3708154.4562827395)
haider pharmacy,Pharmacies,POINT (8277563.146761125 3706862.614387753)
bashir son's pharmacy,Pharmacies,POINT (8276284.675805212 3705975.5511623505)
hafiz pharmacy,Pharmacies,POINT (8276489.871022591 3705654.010609539)
clinix the medicine super store,Pharmacies,POINT (8276091.558752584 3706140.2309742104)
ar pharmacy,Pharmacies,POINT (8276248.6082901945 3706077.507365766)
the clinic  2bpharmacy,Pharmacies,POINT (8275074.955766812 3706441.389792679)
fazal din's pharma plus,Pharmacies,POINT (8276244.367017596 3706004.423860177)
new mehmood pharmacy.,Pharmacies,POINT (8276324.35007173 3706003.52240387)
punjab medical store pchs,Pharmacies,POINT (8279349.613081324 3692409.262240376)
lahore pharmacy,Pharmacies,POINT (8277185.59557615 3690645.4680446726)
ibrahim pharmacy,Pharmacies,POINT (8277205.599688645 3691211.875490635)
bilal pharmacy,Pharmacies,POINT (8276262.612282136 3693037.22011031)
imran medical  26 general store,Pharmacies,POINT (8288175.133630907 3691221.6098693553)
khalid medical store,Pharmacies,POINT (8277295.300934328 3691278.124223871)
pharma health,Pharmacies,POINT (8276721.025945223 3699540.958021579)
zebians pharmacy,Pharmacies,POINT (8264900.487891695 3698088.6015850063)
servaid,Pharmacies,POINT (8280837.798825944 3694929.6280713445)
oxygen pharmacy,Pharmacies,POINT (8273277.813907445 3691767.3607692253)
safa pharmacy  26 kids care,Pharmacies,POINT (8279327.104280285 3692401.6149203987)
servaid pharmacy,Pharmacies,POINT (8286367.694718641 3700755.172032016)
subhani pharma,Pharmacies,POINT (8272091.515489908 3689011.6480500316)
sarfaraz  26 sons medical store,Pharmacies,POINT (8271747.694110644 3689310.14055448)
aourant pharmacy,Pharmacies,POINT (8287794.888514254 3700836.16397725)
vetmed pharmacy,Pharmacies,POINT (8290760.072394669 3688515.450878125)
national pharmacy  2b,Pharmacies,POINT (8272918.229688285 3691998.03635573)
servaid pharmacy,Pharmacies,POINT (8275338.649376602 3694654.5318228174)
forschen pharma,Pharmacies,POINT (8278373.374542913 3692255.651206393)
evergreen pharma plus,Pharmacies,POINT (8278457.376230668 3692009.559157164)
mukhtar pharmacy,Pharmacies,POINT (8279078.427669803 3686297.3691879804)
medix pharmacy,Pharmacies,POINT (8271792.834164161 3690748.392326963)
we care pharmacy,Pharmacies,POINT (8287399.403759313 3701190.774513739)
the life care pharmacy,Pharmacies,POINT (8265065.251870018 3697709.4972727415)
siddique  26 sons pharmacy,Pharmacies,POINT (8270476.25854655 3689338.0475428533)
gr pharmacy,Pharmacies,POINT (8267824.5392202595 3694391.802154612)
defense plus pharmacy and departmental store,Pharmacies,POINT (8290126.141290448 3689588.808846078)
malik pharmacy  26 bakers,Pharmacies,POINT (8289554.771740052 3690345.272820866)
bismillah medical store,Pharmacies,POINT (8277578.019045096 3697606.096549024)
servaid pharmacy,Pharmacies,POINT (8278161.288649055 3698042.0174816283)
true pill pharmacy,Pharmacies,POINT (8278173.277758214 3698097.414460885)
1st health pharmacy,Pharmacies,POINT (8278003.849493227 3698048.480231986)
qaiser pharmacy and general store,Pharmacies,POINT (8286970.812587809 3692235.632715837)
mian pharmacy,Pharmacies,POINT (8278913.507844193 3689812.802270624)
green pharmacy.jalo,Pharmacies,POINT (8293020.091828702 3710509.9518980556)
apple plus pharmacy and clinic,Pharmacies,POINT (8289844.658826027 3710041.8796724565)
barkat pharmacy,Pharmacies,POINT (8280801.018866184 3697114.9159058854)
yaqoob vetrinery pharmacy gawala colony harbanspora,Pharmacies,POINT (8286624.508783902 3707988.037501736)
s r pharmacy,Pharmacies,POINT (8282967.028990245 3708845.2570421235)
pharmacy ghurki hospital,Pharmacies,POINT (8293619.1910642525 3709616.7029824876)
haider pharmacy,Pharmacies,POINT (8271320.839523198 3708629.943577361)
ahmed pharmacy,Pharmacies,POINT (8271307.191753626 3708755.992376857)
bismillah pharmacy,Pharmacies,POINT (8270766.835813368 3708329.514673397)
green pharmacy,Pharmacies,POINT (8270940.605538495 3707420.4066251945)
concept pharmacy plus,Pharmacies,POINT (8271305.354982027 3708763.5976851583)
noman medical store,Pharmacies,POINT (8270275.304601768 3708498.564639341)
haider medical store,Pharmacies,POINT (8270236.064481263 3707889.8154236353)
danish medical store,Pharmacies,POINT (8271534.060875863 3709263.0625314703)
pharmanic pharmacy,Pharmacies,POINT (8270396.887749613 3707535.441140098)
ismail sons pharmacy,Pharmacies,POINT (8270438.109357054 3707667.9333973047)
madina pharmacy,Pharmacies,POINT (8273086.667209805 3707353.7566155833)
mughal medical store,Pharmacies,POINT (8270688.110669477 3709095.125792121)
clinics pharmacy,Pharmacies,POINT (8270925.18778902 3707427.135670154)
clinix plus pharmacy yadgar branch,Pharmacies,POINT (8271731.452596937 3709379.957069077)
bilal medicine co,Pharmacies,POINT (8272434.112354774 3707854.9929667325)
green plus pharmacie bilal ganj,Pharmacies,POINT (8270787.129356538 3708660.5997379934)
good luck medicine company,Pharmacies,POINT (8272287.760620229 3707824.2212349516)
servaid pharmacy,Pharmacies,POINT (8270953.351620191 3707420.5895506404)
servaid pharmacy,Pharmacies,POINT (8270960.609650991 3707418.263784474)
madni medical store,Pharmacies,POINT (8274039.061113288 3709544.865871708)
moon medical store,Pharmacies,POINT (8271310.431150809 3707979.3481413526)
bismillah genral store and pharmacy,Pharmacies,POINT (8271069.591432478 3709086.984493219)
green plus pharmacy islampura branch,Pharmacies,POINT (8269998.052277999 3706529.3701782837)
malik pharmacy,Pharmacies,POINT (8290192.176012385 3710989.5828676773)
minhaj pharmacy and super mart,Pharmacies,POINT (8291920.55582229 3710393.347104504)
pharmachy icha,Pharmacies,POINT (8290612.384826232 3710222.036012863)
family care clinic pharmacy  d9 81 db 8c d9 85 d9 84 db 8c  da a9 db 8c d8 a6 d8 b1 da a9 d9 84 db 8c d9 86 da a9  d9 81 d8 a7 d8 b1 d9 85 db 8c d8 b3 db 8c e2 80 ad,Pharmacies,POINT (8290429.531430656 3710193.702216606)
servaid pharmacy,Pharmacies,POINT (8287351.013176664 3707730.181736445)
bismillah pharmacy,Pharmacies,POINT (8278063.316365208 3704595.515982913)
besure pharmacy,Pharmacies,POINT (8274581.699103107 3706246.9310932523)
bismillah pharmacy  26 general store,Pharmacies,POINT (8270453.51597458 3703231.0497248014)
bismillah pharmacy  26 general store,Pharmacies,POINT (8274612.011400451 3693036.2152057765)
muhammad pharmacy,Pharmacies,POINT (8291409.4657761585 3710249.768694646)
fazal din pharmacy,Pharmacies,POINT (8284994.245973182 3706160.0763156055)
bismillah medical store,Pharmacies,POINT (8276663.217733654 3710417.98274736)
bismillah pharmacy and general store,Pharmacies,POINT (8279350.169678778 3708443.3425248936)
muhammadi herbal pharmacy,Pharmacies,POINT (8265694.4518958805 3698369.3111283113)
khurram pharmacy,Pharmacies,POINT (8273194.713907567 3691598.5816050693)
bismillah pharmacy,Pharmacies,POINT (8275733.121124177 3692827.927686136)
khokhar pharmacy,Pharmacies,POINT (8272590.004169681 3691487.833778559)
first pharmacy,Pharmacies,POINT (8265761.098875018 3699005.0180744636)
rescue pharmacy,Pharmacies,POINT (8266848.445397189 3699849.1227242197)
city pharmacy,Pharmacies,POINT (8265763.870730339 3699006.7938385676)
maqsood pharmacy,Pharmacies,POINT (8267091.57829703 3700340.909644521)
health  2b pharmacy,Pharmacies,POINT (8271790.2070241785 3690747.139693573)
bismillah medical  26 general store,Pharmacies,POINT (8269504.405996076 3701557.9980796957)
bismillah medical store,Pharmacies,POINT (8265547.020362273 3696603.833809056)
bismillah medical store,Pharmacies,POINT (8269339.129948096 3705137.083888919)
hamza pharmacy,Pharmacies,POINT (8269754.696739175 3694532.9228776223)
de drugloft pharmacy,Pharmacies,POINT (8270924.397420635 3694513.0964401015)
al-fazal pharmacy,Pharmacies,POINT (8270892.749289404 3694388.382490286)
clinix canal bank branch,Pharmacies,POINT (8281812.055877416 3706483.4985317662)
khan medical store,Pharmacies,POINT (8278617.375734785 3705111.061116283)
khalid pharmacy,Pharmacies,POINT (8280630.23250341 3708562.4375724257)
health care pharmacy,Pharmacies,POINT (8279982.074768267 3706160.899394979)
nawab pharmacy,Pharmacies,POINT (8284270.724942773 3707068.3978272914)
zee plus pharmacy,Pharmacies,POINT (8283649.807087025 3707023.059843969)
leads pharmacy,Pharmacies,POINT (8278785.546089525 3708199.4456699663)
servaid pharmacy,Pharmacies,POINT (8279874.217313637 3706109.568090918)
aa.decent pharmacy,Pharmacies,POINT (8280215.14438614 3704174.8661199408)
haider pharmacy,Pharmacies,POINT (8282222.446312176 3706578.95251393)
canal bank pharmacy,Pharmacies,POINT (8282278.929821804 3706593.1413301164)
khalid pharmacy,Pharmacies,POINT (8281355.924263892 3706045.78640532)
pillpoint pharmacy,Pharmacies,POINT (8280069.338117098 3707176.09907914)
"servaid pharmacy, new canal park, lahore",Pharmacies,POINT (8284097.767849927 3706893.9063120848)
green plus pharmacies,Pharmacies,POINT (8283636.0591299115 3706915.3207483776)
apple pharmacy,Pharmacies,POINT (8264572.930290036 3693848.0875500655)
medi  2b care pharmacy,Pharmacies,POINT (8282896.919974944 3707993.773789657)
servaid pharmacy,Pharmacies,POINT (8265990.862304016 3695161.786140814)
green pharmacy,Pharmacies,POINT (8285906.809762859 3707456.573652283)
pharmex plus pharmacy,Pharmacies,POINT (8264603.387302718 3693726.8781754817)
bentley pharmacy,Pharmacies,POINT (8264323.663686252 3693816.4244704563)
pnp the pharmacy dhmc,Pharmacies,POINT (8268853.810364084 3695181.274253277)
ad-dawa pharmacy,Pharmacies,POINT (8267772.731129245 3700626.5158262514)
servaid pharmacy,Pharmacies,POINT (8264063.955314231 3693576.34373168)
hunain pharmacy,Pharmacies,POINT (8257356.978257834 3684355.082614509)
supreme pharmacy,Pharmacies,POINT (8288761.074902646 3708119.9728074153)
lifeline pharmacy,Pharmacies,POINT (8257117.107019072 3683978.9078146825)
drugs.compharmacy,Pharmacies,POINT (8256556.847153861 3685554.367743049)
healthcare pharmacy,Pharmacies,POINT (8257305.214694615 3683391.853043088)
mujadid alif sani medical store,Pharmacies,POINT (8255288.37268822 3685264.874817768)
fazal din pharmacy,Pharmacies,POINT (8256555.5669797165 3685503.096894095)
ever green pharmacy,Pharmacies,POINT (8255473.4524736125 3685103.515090251)
almadina medical  26 general store,Pharmacies,POINT (8255294.461864365 3685111.5099894847)
faiz azam dastgeer medical store,Pharmacies,POINT (8254119.64048633 3682694.4450255944)
moon pharma plus,Pharmacies,POINT (8256152.8464578735 3684923.3638757956)
islaam pharmacy,Pharmacies,POINT (8279505.460368436 3703103.4906855715)
servaid pharmacy,Pharmacies,POINT (8268220.558308758 3692815.307873417)
canal garden medical centre,Pharmacies,POINT (8257342.362008694 3684356.0737646264)
green goods medical  26 cosmetics store,Pharmacies,POINT (8258051.489428944 3685668.9225425376)
amags pharmacy,Pharmacies,POINT (8265986.231413199 3695259.749137392)
santel pharma,Pharmacies,POINT (8265195.206243571 3694518.4739828454)
pharmex pharmacy (upto 10 25 discount),Pharmacies,POINT (8266016.443523 3695193.870404132)
canal side pharma,Pharmacies,POINT (8264063.098154153 3693539.6957795084)
green pharmacie,Pharmacies,POINT (8264395.898903828 3693884.7886337265)
hassan medical store,Pharmacies,POINT (8265396.983952583 3694656.97262868)
bisbillah medical store,Pharmacies,POINT (8263531.592113411 3694233.3761154655)
medical store,Pharmacies,POINT (8278240.536994551 3698087.7268258226)
lifeline pharmacy,Pharmacies,POINT (8278415.865192551 3698033.3613183275)
new cantt. medical store,Pharmacies,POINT (8278491.150564174 3697728.72833727)
true health care clinic - pharmacy - lab,Pharmacies,POINT (8278172.197959152 3698097.427517003)
servaid plus pharmacy walton road,Pharmacies,POINT (8279034.968540598 3696932.329112743)
tahir sidique pharmacy,Pharmacies,POINT (8277635.081416075 3698288.061371989)
apex pharmacy,Pharmacies,POINT (8267881.434612005 3700729.432846956)
pak medical store,Pharmacies,POINT (8278391.274717034 3680800.7083096793)
pakistan pharmacy,Pharmacies,POINT (8271678.23074839 3704851.8945770157)
choburji medical store choburji,Pharmacies,POINT (8271653.695932617 3705040.517734987)
good health pharmacy,Pharmacies,POINT (8270725.3359071985 3704996.8594246604)
daily medical store,Pharmacies,POINT (8271215.36430567 3704929.634815751)
medicine corner,Pharmacies,POINT (8271240.800809317 3704941.1698320853)
umair medical store,Pharmacies,POINT (8270854.822738891 3704966.6174491965)
clinix,Pharmacies,POINT (8271658.861156992 3705080.766603071)
apple pharmacy  26 general store,Pharmacies,POINT (8272544.096011678 3705650.012962254)
malik pharmacy,Pharmacies,POINT (8271331.414874823 3704265.991322756)
clinix pharmacy head office,Pharmacies,POINT (8268950.402286245 3700649.7213773634)
mahmood pharmacy,Pharmacies,POINT (8269445.005915789 3704348.60025183)
chishti medical store,Pharmacies,POINT (8270296.165874343 3706248.459680172)
chaudary pharmacy  26 general store,Pharmacies,POINT (8281648.649996881 3706952.335540017)
choudhary pharmacy,Pharmacies,POINT (8279490.53242472 3709303.952622768)
chaudhary pharmacy,Pharmacies,POINT (8273306.679051407 3707275.2822824526)
hajvery medical store,Pharmacies,POINT (8268697.350819775 3705232.0570295653)
health pharmacy,Pharmacies,POINT (8277147.74694928 3709564.54687173)
ghousia pharmacy,Pharmacies,POINT (8276345.567566675 3708739.4488875754)
caplet pharmacy,Pharmacies,POINT (8277491.501536851 3710995.9479269492)
insha allaha medical  26 general store,Pharmacies,POINT (8278166.643116563 3711447.5880938424)
shahbaz medical store,Pharmacies,POINT (8278113.577115301 3711260.407972361)
gulzar pharmacy,Pharmacies,POINT (8277509.334919275 3711112.074900655)
baba farid medical and general store,Pharmacies,POINT (8277550.500866971 3711203.957804521)
miraj din pharmacy,Pharmacies,POINT (8278516.1306579085 3711190.4301926284)
kamran medical  26 general store,Pharmacies,POINT (8278739.726987116 3711129.7064311313)
faisal medical store,Pharmacies,POINT (8277907.91435606 3710660.852339527)
khan brothers medical store and mobile center,Pharmacies,POINT (8277406.308730546 3710628.6227966123)
irfan pharmacy,Pharmacies,POINT (8276521.107271707 3710520.9432839896)
smart care pharmacy,Pharmacies,POINT (8277435.262930101 3710123.9135347432)
irshad pharmacy,Pharmacies,POINT (8276976.214745918 3710211.4761770293)
arfia medical store,Pharmacies,POINT (8276561.0821008505 3709929.539788574)
hayat pharmacy,Pharmacies,POINT (8277900.121991706 3709912.7333292393)
healthcare pharmacy,Pharmacies,POINT (8275582.183026612 3710462.732180535)
life aid  2b pharmacy,Pharmacies,POINT (8277386.226694407 3710165.3292791466)
insha allah medical  26 general store,Pharmacies,POINT (8277985.938187157 3710298.2814359944)
everwell pharmacy,Pharmacies,POINT (8275442.031787702 3711077.883658596)
smart pharmacy,Pharmacies,POINT (8275887.888612227 3710699.0547833554)
hafiz medical  26 general store,Pharmacies,POINT (8278714.335011264 3711097.2926660986)
bismillah medical store,Pharmacies,POINT (8276553.033701667 3710487.655490483)
irshad medical  26 general store,Pharmacies,POINT (8278808.132814208 3711915.779733706)
bmc discount pharmacy,Pharmacies,POINT (8279649.051379611 3710459.347214738)
abdullah veterinary pharmacy,Pharmacies,POINT (8278617.041776312 3712002.597148049)
unicare plus pharmacy,Pharmacies,POINT (8277435.262930101 3710123.9135347432)
supreme pharmacy (chah miran branch),Pharmacies,POINT (8275949.526214281 3709252.412050844)
star pharmacy,Pharmacies,POINT (8278715.236699141 3709148.50828013)
biotech pharmacy,Pharmacies,POINT (8269219.506023289 3702975.867674108)
servaid pharmacy,Pharmacies,POINT (8272525.260753836 3692307.6028658077)
g - plus pharmacy,Pharmacies,POINT (8282264.903565964 3709170.645419689)
hassan ali pharmacy,Pharmacies,POINT (8272092.751136256 3714531.2529094676)
servaid pharmacy,Pharmacies,POINT (8275151.4211250385 3702861.9733297704)
687 paradise pharmacy,Pharmacies,POINT (8274234.849833693 3702485.3720137416)
tayyab medical store,Pharmacies,POINT (8284759.8850492155 3695169.57877147)
decent pharmacia,Pharmacies,POINT (8274208.834468694 3702251.0763284285)
etihad pharmacy,Pharmacies,POINT (8258081.267392731 3685852.815040484)
medicare pharmacy  26 surgical store,Pharmacies,POINT (8257247.796101265 3688342.3071466857)
abdul khaliq  26 sons (aks) pharmacy,Pharmacies,POINT (8257250.3898454 3688064.202114537)
prime pharma plus,Pharmacies,POINT (8258070.1131797545 3687576.9399785763)
fatima pharmacy,Pharmacies,POINT (8277785.0955618685 3703009.9316938557)
doctor's pharmacy,Pharmacies,POINT (8274234.783041999 3702468.275420661)
sure save pharmacy branch  23 2,Pharmacies,POINT (8264267.803565771 3697839.4544244595)
iqra pharmacy,Pharmacies,POINT (8264503.2442888 3696956.023726869)
green plus pharmacy,Pharmacies,POINT (8265677.152847011 3698949.838945126)
naveed son pharmacy,Pharmacies,POINT (8264418.897510625 3693796.3903713743)
fast pharmacy,Pharmacies,POINT (8268011.72294403 3699351.492824113)
decent pharmacy,Pharmacies,POINT (8270883.754674546 3702235.4820265095)
ahmed medicine company,Pharmacies,POINT (8272757.740378407 3704868.0016971645)
fazal din's pharma plus,Pharmacies,POINT (8274805.217508671 3703236.4311102885)
pocket pharma,Pharmacies,POINT (8286989.625581754 3694413.755900299)
fazal din e2 80 99s pharma plus,Pharmacies,POINT (8288664.705619466 3694134.116161521)
new karmanwala medical store,Pharmacies,POINT (8274687.497147156 3703359.472174023)
hassan medical store,Pharmacies,POINT (8279966.311928371 3696213.0791165116)
rafique sons pharmacy (branch  23 2),Pharmacies,POINT (8287009.095360694 3692212.4170497935)
bashir sons pharmacy,Pharmacies,POINT (8287866.222043954 3691476.8595287222)
survive pharmacy,Pharmacies,POINT (8271674.4904135 3702744.2923322753)
fazal din pharma plus,Pharmacies,POINT (8261680.415773213 3689379.7320129517)
fazal din dispensing unit,Pharmacies,POINT (8268232.692133254 3693194.3777558524)
the care pharmacy,Pharmacies,POINT (8281077.948363432 3694097.7797804265)
clinix,Pharmacies,POINT (8281582.03641359 3695482.3976069423)
care pharmacy,Pharmacies,POINT (8281236.84580459 3695246.8396449257)
the pharmacy 2b,Pharmacies,POINT (8281612.192863647 3695639.3648025393)
pnp the pharmacy,Pharmacies,POINT (8281617.580727002 3695647.9801082676)
clinix,Pharmacies,POINT (8283062.218286822 3695788.3190730102)
green pharmacy,Pharmacies,POINT (8266585.430836292 3683628.4868360977)
shakir pharmacy,Pharmacies,POINT (8269068.156043606 3681050.134403511)
tab 2b pharmacy,Pharmacies,POINT (8279715.375532225 3694411.249882151)
majeed pharmacy,Pharmacies,POINT (8272379.922026655 3693327.105891851)
familycare pharmacy,Pharmacies,POINT (8279763.4321564 3695834.3463230655)
servaid pharmacy,Pharmacies,POINT (8279714.5183721455 3694418.572155373)
life care pharmacy,Pharmacies,POINT (8278523.321897013 3693924.857154647)
majeed pharmacy,Pharmacies,POINT (8279664.124038663 3693307.672940944)
al-mustafa trust medical center,Pharmacies,POINT (8281091.573869104 3693921.21574292)
asghar polyclinic  26 pharmacy,Pharmacies,POINT (8284180.110877265 3693806.4922517566)
albarkat pharmacy phase 6,Pharmacies,POINT (8289729.3874933105 3695236.318875516)
skinfudge c2 ae pharmacy (inside skinfudge c2 ae),Pharmacies,POINT (8288428.9754657615 3695614.9025887954)
